,station_id,total_rides,lat,lon,station_name,neighborhood
1075,6213.01,125.0,40.74373,-73.85583,51 Ave & Corona Ave,9
1076,6215.04,29005.0,40.74395411,-73.99144871,W 25 St & 6 Ave,11
1077,6215.07,10169.0,40.75,-73.99,W 27 St & 6 Ave,11
1078,6218.04,5941.0,40.74431,-73.92601,39 St & Queens Blvd,23
1079,6222.04,7.0,40.744277954,-73.861869454,Corona Ave & 102 St,9
1080,6224.03,40305.0,40.74475148,-73.99915362,W 22 St & 8 Ave,28
1081,6224.05,41894.0,40.74345335,-74.00004031,W 20 St & 8 Ave,28
1082,6224.06,23843.0,40.74591072834279,-73.99807110428809,8 Ave & W 24 St,28
1083,6225.03,990.0,40.74446,-73.89764,41 Ave & 67 St,21
1084,6227.02,4526.0,40.74469738,-73.93540375,31 St & Thomson Ave,23
1085,6230.04,25288.0,40.744219,-73.97121214,FDR Drive & E 35 St,26
1086,6231.01,2.0,40.74399,-73.86781,46 Ave & Junction Blvd,9
1087,6233.05,48959.0,40.74334935,-74.00681753,W 16 St & The High Line,28
1088,6234.01,1364.0,40.75,-73.91,57 St & Woodside Ave,21
1089,6234.03,300.0,40.74549,-73.90605,Woodside Ave & Roosevelt Ave,21
1090,6234.04,2174.0,40.74521,-73.90462,Woodside Ave & 60 St,21
1091,6237.01,1679.0,40.7437524099784,-73.94176483154297,47 Ave & Skillman Ave,23
1092,6239.08,17658.0,40.74394314,-73.97966069,E 31 St & 3 Ave,11
1094,6242.1,2067.0,40.74451,-73.91412,51 St & 43 Ave,21
1095,6247.06,58715.0,40.746647,-73.993915,W 27 St & 7 Ave,11
1096,6248.06,31303.0,40.7451677,-73.98683077,5 Ave & E 29 St,11
1097,6248.08,1157.0,40.7459849,-73.98629487,5 Ave & E 30 St,11
1099,6251.06,9454.0,40.74534682580983,-73.9219419658184,43 Ave & 42 St,23
1100,6254.06,10184.0,40.745038,-73.957539,Center Blvd & 48 Ave,26
1102,6257.03,36076.0,40.74487634,-73.99529885,W 24 St & 7 Ave,11
1103,6258.02,44.0,40.74751,-73.89372,72 St & Broadway,21
1104,6258.03,4445.0,40.7448,-73.89377,72 St & 41 Ave,21
1105,6260.04,2441.0,40.74408,-73.92901,36 St & Queens Blvd,23
1106,6264.06,33.0,40.745969772,-73.864222527,National St & 45 Ave,9
1107,6266.06,51819.0,40.7454973,-74.00197139,9 Ave & W 22 St,28
1108,6267.08,893.0,40.74589,-73.89915,65 St & Roosevelt Ave,21
1109,6273.03,5.0,40.74619,-73.87193,Case St & 94 St,9
1110,6276.02,1057.0,40.74679,-73.90893,Woodside Ave & 55 St,21
1111,6276.05,1555.0,40.745502,-73.909887,Skillman Ave & 54 St,21
1112,6280.12,51485.0,40.7457121,-73.98194829,E 32 St & Park Ave,11
1113,6283.05,2044.0,40.74622874694195,-73.91616314649582,48 St & Skillman Ave,21
1114,6286.02,13255.0,40.74731,-73.95451,46 Ave & 5 St,26
1115,6287.02,91.0,40.74612,-73.85272,111 St & 49 Ave,9
1116,6289.06,24773.0,40.7462009,-73.98855723,Broadway & W 29 St,11
1117,6290.06,828.0,40.74557,-73.8882,41 Ave & 77 St,14
1118,6290.13,133.0,40.74718,-73.88675,79 St & Roosevelt Ave,14
1119,6292.03,4218.0,40.74562,-73.92402,43 Ave & 40 St,23
1120,6295.07,1.0,40.745834589,-73.859411001,47 Ave & 104 St,9
1121,6297.02,11384.0,40.74734825,-73.99723551,W 26 St & 8 Ave,11
1122,6297.07,15249.0,40.747968,-73.996637,8 Ave & W 27 St,11
1123,6297.08,4165.0,40.74649996333341,-73.99732626293645,W 25 St & 8 Ave,11
1124,6298.04,2637.0,40.74694504524519,-73.89650255441666,69 St & 38 Ave,21
1125,6300.04,3535.0,40.74653761978055,-73.93215849995613,Skillman Ave & 43 Ave,23
1126,6303.01,48209.0,40.74714,-73.97113,1 Ave & E 39 St,26
1127,6304.04,42.0,40.7477355,-73.866479874,98 St & 41 Ave,9
1128,6306.01,55175.0,40.745686,-74.005141,W 20 St & 10 Ave,28
1129,6306.06,37285.0,40.74691959,-74.00451887,W 22 St & 10 Ave,28
1130,6307.07,4268.0,40.7471,-73.9028,61 St & 39 Ave,21
1131,6310.06,7201.0,40.7485,-73.941275,27 St & Hunter St,23
1132,6313.1,15094.0,40.7475739589548,-73.9788007736206,Lexington Ave & E 36 St,11
1133,6314.02,130.0,40.74864,-73.87619,Elmhurst Ave & Roosevelt Ave,9
1134,6314.09,4.0,40.74841,-73.8751,Benham St & Roosevelt Ave,9
1135,6316.05,2019.0,40.74732,-73.91197,39 Dr & 52 St,21
1136,6319.01,6537.0,40.74708586,-73.94977234,45 Rd & 11 St,23
1137,6319.07,9629.0,40.74737075646803,-73.94777297973631,45 Ave & 21 St,23
1138,6322.01,38761.0,40.74765947,-73.98490707,E 33 St & 5 Ave,11
1139,6323.04,1269.0,40.74797,-73.88204,84 St & Roosevelt Ave,14
1140,6323.11,97.0,40.74638,-73.88322,Ithaca St & Baxter Ave,14
1141,6325.01,5254.0,40.74692675687384,-73.9208248257637,43 St & Skillman Ave,23
1142,6331.01,50902.0,40.749156,-73.9916,W 31 St & 7 Ave,11
1143,6332.06,2654.0,40.74908,-73.89172,74 St & 37 Ave,21
1144,6332.09,2018.0,40.7468,-73.89038,75 St & Roosevelt Ave,21
1145,6334.03,1043.0,40.7471482490328,-73.92902433872223,Skillman Ave & Honeywell St,23
1147,6339.06,34681.0,40.74783260583772,-74.0005722643582,W 25 St & 9 Ave,28
1148,6340.09,1023.0,40.74893,-73.89981,37 Ave & 63 St,21
1149,6345.08,27675.0,40.74803319428767,-73.973827958107,E 39 St & 2 Ave,26
1150,6346.02,523.0,40.74919,-73.87043,Warren St & Roosevelt Ave,9
1151,6349.03,1073.0,40.74838,-73.90699,39 Ave & 56 St,21
1152,6352.01,17970.0,40.74718234,-73.9432635,44 Dr & Jackson Ave,23
1153,6356.01,11.0,40.748425245,-73.879374743,87 St & Roosevelt Ave,14
1154,6358.05,1755.0,40.75001640425933,-73.91540944576263,48 St & Barnett Ave,21
1155,6361.03,3409.0,40.74966,-73.9521,9 St & 44 Rd,26
1156,6364.07,69789.0,40.74901271,-73.98848395,6 Ave & W 33 St,11
1157,6364.1,35631.0,40.74964,-73.98805,6 Ave & W 34 St,11
1158,6365.1,1594.0,40.74937,-73.88714,79 St & 37 Ave,14
1159,6371.03,69.0,40.7495116,-73.857787609,42 Ave & 108 St,9
1160,6373.07,17600.0,40.74965268472847,-73.9952078461647,W 30 St & 8 Ave,11
1161,6374.05,636.0,40.7488,-73.89451,71 St & 37 Ave,21
1162,6379.03,18788.0,40.75001986,-73.96905301,1 Ave & E 44 St,26
1163,6380.1,2.0,40.749575377,-73.866751313,39 Ave & 99 St,9
1164,6382.05,40995.0,40.749717753,-74.002950346,W 26 St & 10 Ave,28
1165,6383.02,798.0,40.74958,-73.90256,60 St & 37 Ave,21
1166,6383.06,94.0,40.749542475,-73.902661085,60 St & 37 Ave,21
1167,6389.09,20320.0,40.7494985460252,-73.97729203113158,E 39 St & Lexington Ave,11
1168,6390.05,35.0,40.74888,-73.87368,93 St & Roosevelt Ave,9
1169,6392.02,1308.0,40.74891,-73.90899,39 Ave & 54 St,21
1170,6395.01,2983.0,40.75052534,-73.94594845,21 St & 43 Ave,23
1171,6398.06,31689.0,40.75038009,-73.98338988,W 37 St & 5 Ave,11
1172,6398.08,19105.0,40.74848023448579,-73.98255586624146,E 35 St & Madison Ave,11
1173,6399.06,198.0,40.75,-73.88062,86 St & 37 Ave,14
1174,6401.01,967.0,40.750181,-73.919998,43 St & 37 Ave,23
1175,6401.03,2878.0,40.74947822183477,-73.91826465725897,39 Ave & 45 St,21
1176,6405.03,10.0,40.74955,-73.85464,43 Ave & 111 St,9
1177,6408.08,21.0,40.75091,-73.89111,75 St & 35 Ave,14
1179,6416.06,41603.0,40.7500727,-73.99839279,W 29 St & 9 Ave,11
1180,6417.04,1192.0,40.75053,-73.8977,65 St & 35 Ave,21
1181,6417.11,1436.0,40.7493722738996,-73.89738768339157,65 St & Broadway,21
1182,6422.08,8384.0,40.75022392,-73.97121414,E 43 St & 2 Ave,26
1183,6422.09,22684.0,40.75118387463277,-73.97138714790344,E 44 St & 2 Ave,26
1184,6423.03,48.0,40.75055,-73.86725,99 St & 38 Ave,9
1185,6425.04,23805.0,40.751396,-74.005226,11 Ave & W 27 St,28
1186,6426.05,348.0,40.75048,-73.90513,57 St & 37 Ave,21
1187,6429.01,19252.0,40.75110165,-73.94073717,Queens Plaza North & Crescent St,23
1188,6432.1,40705.0,40.752049,-73.979635,E 41 St & Madison Ave (SE corner),11
1189,6432.11,47891.0,40.750756,-73.978326,E 40 St & Park Ave,11
1190,6433.01,177.0,40.75085,-73.87509,92 St & 37 Ave,9
1191,6435.02,6043.0,40.751555,-73.915026,48 St & 37 Ave,21
1192,6435.03,2441.0,40.750097682094825,-73.91349703073502,50 St & Barnett Ave,21
1193,6438.04,2117.0,40.7519071,-73.9479119,11 St & 43 Ave,23
1194,6441.01,16898.0,40.75097711,-73.98765428,Broadway & W 36 St,11
1195,6441.02,13055.0,40.75172632,-73.98753523,Broadway & W 37 St,11
1196,6441.06,16127.0,40.75227093837409,-73.98770570755005,W 37 St & Broadway,11
1197,6442.08,835.0,40.75179,-73.88568,81 St & 35 Ave,14
1198,6448.07,10.0,40.75147,-73.8557,111 St & Roosevelt Ave,9
1199,6450.05,26709.0,40.7505853470215,-73.9946848154068,8 Ave & W 31 St,11
1200,6450.12,32416.0,40.751551,-73.993934,8 Ave & W 33 St,11
1201,6451.07,422.0,40.75297,-73.89236,34 Ave & 74 St,14
1202,6453.02,5213.0,40.752443,-73.929737,34 St & 38 Ave,23
1203,6457.06,35.0,40.75138,-73.86242,104 St & 38 Ave,9
1204,6459.04,50134.0,40.75066386,-74.00176802,10 Ave & W 28 St,11
1205,6459.07,28795.0,40.752694,-74.002353,W 30 St & 10 Ave,11
1206,6460.06,1439.0,40.75201,-73.89986,62 St & 34 Ave,21
1207,6462.05,5873.0,40.7535992020056,-73.93795609474182,40 Ave & Crescent St,23
1208,6462.19,10572.0,40.751047,-73.93797,28 St & 41 Ave,23
1209,6464.08,14760.0,40.75255434,-73.97282625,E 45 St & 3 Ave,26
1210,6464.09,27863.0,40.752643,-73.974996,E 44 St & Lexington Ave,26
1211,6465.04,169.0,40.75301,-73.87266,95 St & 35 Ave,9
1212,6468.01,666.0,40.75098,-73.90799,54 St & 37 Ave,21
1213,6471.02,7492.0,40.75325964,-73.94335788,21 St & Queens Plaza North,23
1214,6474.02,9636.0,40.752269,-73.982079,W 40 St & 5 Ave,11
1215,6474.11,24806.0,40.752062307,-73.9816324043,E 40 St & 5 Ave,11
1216,6474.12,1349.0,40.752165280621966,-73.97992193698882,E 41 St & Madison Ave (SW corner),11
1217,6475.07,512.0,40.7523,-73.88093,86 St & 35 Ave,14
1218,6483.06,14316.0,40.752149,-73.989539,W 36 St & 7 Ave,11
1219,6486.07,2102.0,40.752372,-73.925384,38 St & Northern Blvd,23
1220,6490.02,209.0,40.75165,-73.85915,108 St & 39 Ave,9
1221,6492.04,25050.0,40.75377336836039,-73.99937599897385,W 33 St & 10 Ave,11
1222,6493.03,326.0,40.75257,-73.89538,34 Ave & 71 St,21
1223,6495.17,4880.0,40.75186951421875,-73.93349289894103,31 St & Northern Blvd,23
1224,6498.09,15911.0,40.75206862,-73.96784384,E 47 St & 1 Ave,26
1225,6498.1,14059.0,40.75323098,-73.97032517,E 47 St & 2 Ave,26
1226,6499.06,18.0,40.75243,-73.86717,100 St & 37 Ave,9
1227,6502.01,2160.0,40.75326,-73.90585,55 St & Northern Blvd,21
1228,6505.09,4354.0,40.752474,-73.939991,24 St & 41 Ave,23
1229,6509.07,363.0,40.7529,-73.87536,92 St & 35 Ave,14
1230,6511.03,2774.0,40.753441,-73.912402,50 St & Northern Blvd,21
1231,6514.03,1343.0,40.75408220615571,-73.94942253828049,Vernon Blvd & Queens Plaza S,23
1232,6514.08,2212.0,40.7552433,-73.9485678,Vernon Blvd & 41 Rd,23
1233,6517.08,33124.0,40.75492,-73.98455,W 42 St & 6 Ave,11
1234,6518.08,158.0,40.75375,-73.88423,34 Ave & 83 St,14
1235,6520.06,2047.0,40.754139,-73.919543,43 St & 35 Ave,23
1236,6520.07,4400.0,40.753091,-73.920603,42 Pl & Northern Blvd,23
1237,6524.01,3.0,40.753027081,-73.852966785,114 St & 39 Ave,9
1238,6524.09,4.0,40.75475,-73.8549,37 Ave & 113 St,9
1239,6526.01,25434.0,40.752762088742045,-73.99280458705107,W 35 St & 8 Ave,11
1240,6526.05,32864.0,40.75461,-73.99177,8 Ave & W 38 St,11
1242,6529.02,2729.0,40.7531106,-73.9279917,37 Ave & 35 St,23
1243,6532.06,12694.0,40.75455731,-73.96592976,E 51 St & 1 Ave,26
1244,6533.02,8.0,40.75399828,-73.861824989,37 Ave & 106 St,9
1245,6535.04,34267.0,40.75516719072139,-74.00059908628464,W 34 St & Hudson Blvd E,11
1246,6536.02,2355.0,40.754176,-73.900318,62 St & Northern Blvd,21
1247,6538.11,2990.0,40.75473,-73.93367,38 Ave & 29 St,23
1248,6541.03,14254.0,40.7546011026,-73.971878855,E 48 St & 3 Ave,26
1249,6542.05,190.0,40.75404,-73.86887,99 St & 35 Ave,9
1250,6545.07,1851.0,40.754164,-73.908906,Broadway & 51 St,21
1251,6551.02,28173.0,40.75500254,-73.98014437,W 44 St & 5 Ave,11
1252,6551.11,25308.0,40.75354681867074,-73.97896572947502,E 43 St & Madison Ave,11
1253,6552.07,3.0,40.75437,-73.87833,34 Ave & 89 St,14
1254,6554.05,2047.0,40.75388,-73.914952,34 Ave & 48 St,21
1255,6560.01,36823.0,40.75513557,-73.98658032,Broadway & W 41 St,11
1256,6560.14,13115.0,40.754818,-73.988154,W 40 St & 7 Ave,11
1257,6560.15,38514.0,40.7529728216068,-73.98734897375107,Broadway & W 38 St,11
1258,6561.01,1696.0,40.75374,-73.88604,81 St & 34 Ave,14
1259,6563.12,11128.0,40.7557327,-73.9236611,35 Ave & 37 St,23
1260,6566.01,4200.0,40.75370225419114,-73.95865201950072,Southpoint Park,26
1261,6567.03,9.0,40.75397,-73.85748,111 St & 37 Ave,9
1262,6569.07,17926.0,40.75462324029105,-73.99516761302948,W 36 St & 9 Ave,11
1263,6569.08,15601.0,40.754691750226016,-73.99740189313889,W 35 St & Dyer Ave,11
1264,6569.09,23954.0,40.75414519263519,-73.9960889518261,W 35 St & 9 Ave,11
1265,6570.06,529.0,40.75473,-73.89458,72 St & Northern Blvd,21
1266,6572.08,12406.0,40.75651272984955,-73.92957486212252,36 Ave & 31 St,23
1267,6575.03,16650.0,40.755293,-73.967641,E 51 St & 2 Ave,26
1269,6578.01,25174.0,40.75594159,-74.0021163,W 34 St & 11 Ave,11
1270,6579.03,744.0,40.75574,-73.903427,58 St & 32 Ave,21
1271,6581.14,3250.0,40.756351,-73.936515,24 St & 38 Ave,23
1272,6584.12,20642.0,40.75510267,-73.97498696,E 47 St & Park Ave,26
1273,6585.11,21.0,40.75502,-73.87285,34 Ave & Junction Blvd,14
1274,6587.04,1515.0,40.755389,-73.911517,Broadway & 49 St,21
1275,6593.14,8524.0,40.75527307,-73.98316936,W 43 St & 6 Ave,11
1276,6593.15,26007.0,40.756951,-73.982631,6 Ave & W 45 St,11
1277,6594.02,92.0,40.75601,-73.88266,85 St & Northern Blvd,14
1278,6596.1,2763.0,40.754795,-73.917014,34 Ave & 45 St,21
1279,6599.01,12496.0,40.757284,-73.9536,Roosevelt Island Tramway,26
1280,6602.03,41799.0,40.75640548,-73.9900262,W 41 St & 8 Ave,11
1281,6602.05,18642.0,40.7575699,-73.99098507,W 42 St & 8 Ave,11
1282,6603.06,29.0,40.75727,-73.89024,32 Ave & 77 St,14
1283,6605.08,4107.0,40.7569332,-73.9262231,34 St & 35 Ave,23
1284,6608.09,22707.0,40.756265,-73.964179,E 54 St & 1 Ave,26
1285,6609.03,14.0,40.756305337,-73.860949278,34 Ave & 108 St,9
1286,6611.02,27573.0,40.75660359,-73.9979009,W 37 St & 10 Ave,11
1287,6611.05,1.0,40.744118094,-73.979670763,Hudson Blvd E & W 36 St,11
1288,6611.07,11368.0,40.75676475086503,-73.99971440439913,Hudson Blvd W & W 36 St,11
1289,6612.09,246.0,40.75675,-73.89595,71 St & 32 Ave,21
1290,6614.01,5279.0,40.757186,-73.932719,28 St & 36 Ave,23
1291,6617.02,15005.0,40.75763227739443,-73.96930575370789,E 53 St & 3 Ave,26
1292,6617.09,35635.0,40.75828065,-73.97069431,E 53 St & Lexington Ave,26
1293,6618.02,301.0,40.75748,-73.86843,100 St & Northern Blvd,9
1294,6621.06,1752.0,40.757357,-73.904726,31 Ave & 57 St,21
1295,6626.01,23737.0,40.75724567911726,-73.97805914282799,E 48 St & 5 Ave,11
1296,6626.11,14069.0,40.75776935448309,-73.97929430007935,W 48 St &  Rockefeller Plaza,11
1297,6627.12,4.0,40.756238341,-73.875027061,93 St & Northern Blvd,14
1298,6629.06,6750.0,40.755763,-73.912715,48 St & Broadway,21
1299,6636.04,106.0,40.75793,-73.88401,32 Ave & 84 St,14
1300,6638.01,6307.0,40.756913,-73.921631,34 Ave & 38 St,23
1301,6642.08,7.0,40.756974578,-73.856217027,34 Ave & 113 St,9
1302,6644.07,17030.0,40.75898481399634,-73.99379968643188,W 42 St & Dyer Ave,11
1303,6644.08,24066.0,40.756403523272496,-73.99410143494606,9 Ave & W 39 St,11
1304,6645.06,636.0,40.75704,-73.8924,32 Ave & 75 St,14
1305,6650.07,15046.0,40.75797322,-73.96603308,E 55 St & 2 Ave,26
1306,6651.01,98.0,40.75755,-73.86454,104 St & Northern Blvd,9
1307,6654.05,1963.0,40.757525,-73.901614,31 Ave & 61 St,21
1308,6656.05,2013.0,40.7576314,-73.9391224,21 St & 38 Ave,23
1309,6659.01,15298.0,40.75714758,-73.97207836,E 51 St & Lexington Ave,26
1310,6659.03,14306.0,40.7597108,-73.97402311,E 53 St & Madison Ave,26
1311,6659.09,25775.0,40.75863,-73.97513,Madison Av & E 51 St,26
1312,6659.1,6668.0,40.757334,-73.974235,E 50 St & Park Ave,26
1313,6660.05,170.0,40.75896,-73.86976,99 St & 32 Ave,14
1314,6660.07,157.0,40.75712,-73.8722,96 St & Northern Blvd,14
1315,6662.01,3179.0,40.758057,-73.909831,49 St & 31 Ave,21
1316,6662.09,3206.0,40.75767234025041,-73.90769943594933,51 St & Hobart St,21
1317,6664.05,2889.0,40.75742,-73.945133,40 Ave & 9 St,23
1318,6667.04,13341.0,40.758397,-73.98255,W 47 St & 6 Ave,11
1319,6668.06,443.0,40.75836,-73.87824,90 St & 32 Ave,14
1320,6670.03,3835.0,40.7577284,-73.9166368,43 St & Broadway,0
1321,6676.02,27453.0,40.75929124,-73.98859651,W 45 St & 8 Ave,11
1322,6677.03,429.0,40.75763,-73.88682,32 Ave & 81 St,14
1323,6679.11,3947.0,40.7580583,-73.9242751,35 St & 34 Ave,23
1324,6682.03,12670.0,40.75892386377695,-73.96226227283478,E 58 St & 1 Ave (NE Corner),26
1325,6682.08,4744.0,40.759107,-73.959223,E 60 St & York Ave,26
1326,6683.01,86.0,40.75788,-73.85763,112 St & Northern Blvd,9
1327,6688.01,6937.0,40.7596276,-73.9321455,Crescent St & 35 Ave,23
1328,6691.11,11574.0,40.75934501,-73.96759673,E 56 St & 3 Ave,26
1329,6700.01,8647.0,40.75992262,-73.97648516,W 52 St & 5 Ave,26
1330,6700.14,20124.0,40.75973805251143,-73.97811613976955,W 51 St & Rockefeller Plaza,11
1331,6701.05,13.0,40.75874,-73.87535,Jackson Mill Rd & 93 St,14
1332,6703.06,2053.0,40.76072,-73.910989,46 St & 30 Rd,0
1333,6708.04,23602.0,40.76017739537783,-73.98486793041229,Broadway & W 48 St,11
1335,6709.05,63.0,40.75958,-73.88219,31 Ave & 86 St,14
1336,6711.13,21087.0,40.75905795418586,-73.91897544264793,Steinway St & Broadway,0
1337,6717.06,22914.0,40.76019252,-73.9912551,9 Ave & W 45 St,11
1338,6718.02,220.0,40.75886,-73.89081,77 St & 31 Ave,14
1339,6720.07,3168.0,40.759604471387945,-73.92714411020279,34 Ave & 31 St,23
1340,6723.1,27581.0,40.759125,-73.962658,E 58 St & 1 Ave (NW Corner),26
1341,6724.01,9.0,40.760080338,-73.862307429,107 St & 32 Ave,9
1342,6726.01,63930.0,40.76030096,-73.99884222,11 Ave & W 41 St,11
1343,6727.02,34.0,40.76013,-73.89741,30 Ave & 70 St,21
1344,6729.02,4338.0,40.7601853,-73.9362726,21 St & 36 Ave,23
1345,6732.01,12087.0,40.761573,-73.972628,E 56 St & Madison Ave,26
1346,6733.01,18.0,40.76196,-73.87042,99 St & Astoria Blvd,14
1347,6735.03,2826.0,40.760083,-73.907107,50 St & 30 Ave,21
1348,6737.03,3368.0,40.7614376,-73.9411265,36 Ave & 10 St,23
1349,6740.01,17166.0,40.76132983124814,-73.97982001304626,W 52 St & 6 Ave,11
1350,6740.1,29293.0,40.7606597,-73.98042047,W 51 St & 6 Ave,11
1351,6741.03,130.0,40.76022,-73.87774,91 St & 31 Ave,14
1352,6743.06,3983.0,40.7595701,-73.9142678,Newton Rd & 44 St,0
1353,6747.06,35909.0,40.76227205,-73.98788205,W 49 St & 8 Ave,11
1354,6747.07,40515.0,40.76171227910671,-73.98655101656914,8 Ave & W 49 St,11
1355,6748.04,123.0,40.76109,-73.88632,82 St & 30 Ave,14
1356,6750.16,11354.0,40.760339,-73.9222427,35 St & Broadway,0
1357,6753.08,24041.0,40.7612274,-73.96094022,1 Ave & E 62 St,26
1358,6756.01,61902.0,40.76009437,-73.99461843,W 43 St & 10 Ave,11
1359,6756.05,27177.0,40.762009,-73.996975,W 44 St & 11 Ave,11
1360,6757.03,53.0,40.76205,-73.895,73 St & 25 Ave,14
1361,6759.15,7191.0,40.76108,-73.930562,Crescent St & 34 Ave,23
1362,6762.02,33082.0,40.76095756,-73.96724467,E 58 St & 3 Ave,26
1363,6762.04,16329.0,40.76312584,-73.96526895,3 Ave & E 62 St,26
1364,6763.08,80.0,40.761280298,-73.866580725,31 Ave & 103 St,9
1365,6765.01,52142.0,40.76087502,-74.00277668,12 Ave & W 40 St,11
1366,6766.03,2512.0,40.762507,-73.902534,Bulova Ave & Brooklyn Queens Expressway W,21
1367,6771.13,8160.0,40.76,-73.98,W 54 St & 6 Ave,11
1368,6772.11,144.0,40.76086,-73.87308,30 Ave & 96 St,14
1369,6774.13,2423.0,40.761294,-73.909562,30 Ave & 47 St,0
1370,6779.04,39396.0,40.76228826,-73.98336183,Broadway & W 51 St,11
1371,6779.05,25370.0,40.76344058,-73.98268129,Broadway & W 53 St,11
1372,6780.06,44.0,40.76156,-73.88167,87 St & 30 Ave,14
1373,6782.01,9404.0,40.7611488,-73.9170071,31 Ave & Steinway St,0
1374,6786.02,17558.0,40.76153045158114,-73.99007007479668,W 47 St & 9 Ave,11
1375,6787.02,27.0,40.76109,-73.88838,30 Ave & 80 St,14
1376,6789.04,11217.0,40.761584,-73.925921,31 St & Broadway,0
1377,6795.01,21673.0,40.76341379,-73.99667444,W 46 St & 11 Ave,11
1378,6798.01,3678.0,40.7628138,-73.9342862,34 Ave & 21 St,23
1379,6801.01,14070.0,40.76350532,-73.97109243,E 59 St & Madison Ave,26
1380,6804.01,944.0,40.764496,-73.904632,49 St & 25 Ave,0
1381,6806.06,4194.0,40.76315481910373,-73.93985509872437,35 Ave & 10 St,23
1382,6809.07,21989.0,40.76340613,-73.97722479,W 56 St & 6 Ave,26
1383,6809.09,20464.0,40.763189,-73.978434,W 55 St & 6 Ave,11
1384,6810.01,19.0,40.76313,-73.8772,92 St & Astoria Blvd,14
1385,6812.06,5707.0,40.763422,-73.914142,30 Ave & 41 St,0
1386,6814.01,14866.0,40.7639089,-73.9477213,Motorgate,8
1387,6816.07,26156.0,40.76370739,-73.9851615,8 Ave & W 52 St,11
1388,6817.15,349.0,40.76328,-73.88404,25 Ave & 85 St,14
1389,6819.15,5952.0,40.763154,-73.920827,31 Ave & 34 St,0
1390,6822.09,58059.0,40.76500525,-73.95818491,1 Ave & E 68 St,26
1391,6824.07,30082.0,40.76269882,-73.99301222,W 47 St & 10 Ave,11
1392,6825.03,73.0,40.76428,-73.89156,77 St & 24 Ave,14
1393,6827.11,10224.0,40.7633589,-73.9286471,Crescent St & Broadway,0
1394,6830.02,19850.0,40.763954,-73.9646,E 63 St & 3 Ave,26
1395,6836.07,2307.0,40.7638753,-73.9364848,34 Ave & 13 St,23
1396,6839.04,26727.0,40.76302594280519,-73.97209525108337,E 58 St & Madison Ave,26
1397,6839.1,65230.0,40.7643971,-73.97371465,Grand Army Plaza & Central Park S,26
1398,6840.02,52.0,40.76454,-73.87171,98 St & 25 Ave,14
1399,6842.02,2142.0,40.763328,-73.908782,46 St & 28 Ave,0
1400,6847.02,27077.0,40.7652654,-73.98192338,Broadway & W 56 St,11
1401,6847.05,12896.0,40.764126,-73.980973,7 Ave & W 55 St,11
1402,6848.04,170.0,40.76424,-73.8812,88 St & Astoria Blvd,14
1403,6850.01,6945.0,40.764174520197685,-73.91583994030952,38 St & 30 Ave,0
1404,6854.05,26682.0,40.76360467795863,-73.98917958140373,W 50 St & 9 Ave,11
1405,6855.02,266.0,40.76466,-73.88803,81 St & 24 Ave,14
1406,6857.09,3903.0,40.7647,-73.9240312,31 Ave & 30 St,0
1407,6860.12,13696.0,40.76471851944339,-73.96222069859505,E 65 St & 2 Ave,26
1408,6865.03,5502.0,40.7659,-73.930819,21 St & 31 Dr,0
1409,6869.06,99.0,40.76521,-73.86483,Butler St & 27 Ave,14
1410,6869.1,96.0,40.76399,-73.8669,Gillmore St & 27 Ave,14
1411,6873.01,4622.0,40.76535380385866,-73.93986314535141,34th Ave & Vernon Blvd,23
1412,6876.04,39397.0,40.76590936,-73.97634151,Central Park S & 6 Ave,26
1413,6877.05,154.0,40.76619,-73.87561,Jackson Mill Rd & 24 Ave,14
1414,6877.06,75.0,40.764477849,-73.873767853,25 Ave & 96 St,14
1415,6879.04,4127.0,40.76408932350688,-73.91065120697021,28 Ave & 44 St,0
1416,6884.03,17143.0,40.765959181657976,-73.98313522338867,W 56 St & 8 Ave,11
1417,6885.01,88.0,40.7654,-73.88256,24 Ave & 87 St,14
1418,6887.03,6406.0,40.76547569244953,-73.91811579465866,35 St & 30 Ave,0
1419,6889.12,19022.0,40.76663814,-73.95348296,E 72 St & York Ave,8
1420,6890.01,33677.0,40.76669671,-73.99061728,W 53 St & 10 Ave,11
1421,6890.06,25756.0,40.76473420006519,-73.99194359779358,W 50 St & 10 Ave,11
1422,6893.1,10746.0,40.7658346,-73.9265474,31 Ave & Crescent St,0
1423,6896.16,11230.0,40.76712840349542,-73.96224617958069,E 68 St & 3 Ave,26
1424,6901.01,5732.0,40.7668,-73.9347774,Broadway & 12 St,23
1425,6904.06,22147.0,40.766368,-73.971518,5 Ave & E 63 St,26
1426,6905.02,110.0,40.765894175,-73.870096445,100 St & Humphreys St,14
1427,6907.03,1913.0,40.765753,-73.90676,46 St & 25 Ave,0
1428,6912.01,48333.0,40.7667405590595,-73.9790689945221,7 Ave & Central Park South,11
1429,6913.03,19.0,40.76589,-73.87789,24 Ave & 92 St,14
1430,6915.02,13087.0,40.7656251,-73.9136695,Steinway St & 28 Ave,0
1431,6920.03,31730.0,40.76584941,-73.98690506,W 54 St & 9 Ave,11
1432,6921.04,34.0,40.76646,-73.88674,23 Ave & 83 St,14
1433,6923.2,17212.0,40.7675487799971,-73.9209334552288,31 St & Newtown Ave,0
1434,6925.09,21489.0,40.7687620293096,-73.95840793848038,2 Ave & E 72 St,8
